Keeva Restaurants & Banquets,800,North Indian|Mughlai|Chinese|Continental,Bhubaneswar,Khandagiri,Casual Dining,11am :11pm,Good,3.7,319
Subway,500,Healthy Food|Salad|Fast Food,Bhubaneswar,Chandrasekharpur,Quick Bites,9am :11pm,Very Good,4,335
NTR.9,250,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,3pm :11pm,Average,3.3,512
Eram Rooftop,700,Asian|Continental,Bhubaneswar,Unit 4,Casual Dining,11am :11pm,Good,3.5,404
The Living Room - The Presidency,1000,Seafood|Mexican|American|Fast Food|North Indian|Chinese,Bhubaneswar,Nayapalli,Casual Dining,11am :11pm,Very Good,4.4,292
Wow! Momo,400,Tibetan|Momos,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Very Good,4,269
Chancellor Restaurant,200,North Indian|South Indian|Continental|Chinese,Bhubaneswar,Unit 4,Casual Dining,1130am :3pm|630pm :11pm,Good,3.8,338
Kafil's,600,North Indian|Chinese|Continental|Seafood,Bhubaneswar,Jayadev Vihar,Casual Dining,11am :11pm,Good,3.7,247
Fusion Pot,450,North Indian|Continental|Chinese|Biryani,Bhubaneswar,Patia,Quick Bites,11am :1130pm,None,NEW,NEW
Food Darbar,400,Oriya|North Indian,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Average,2.9,292
Mad Mule,800,Continental|North Indian,Bhubaneswar,Kharabela Nagar,Microbrewery,11am :11pm,Good,3.6,298
Litinuts,250,Desserts|Ice Cream|Fast Food|Chinese,Bhubaneswar,Patia,Dessert Parlor,11am :11pm,Very Good,4.3,291
Club 39,600,North Indian|Fast Food,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :11pm,Good,3.8,286
Moti Mahal Delux Tandoori Trail,800,Mughlai|North Indian|Seafood|Chinese,Bhubaneswar,Patia,Casual Dining,11am :11pm,Good,3.9,395
Victoria Oriental & Thai Restaurant,500,North Indian|Chinese|Thai,Bhubaneswar,Nayapalli,Casual Dining,11am :11pm,Good,3.7,244
Delhi Darbar,700,North Indian|Chinese|Seafood,Bhubaneswar,Sahid Nagar,Casual Dining,12noon :1045pm,Good,3.8,320
Bling It On - Hotel Marrion,1400,Continental|Italian|Mexican,Bhubaneswar,New Marrion Hotel-- Kharabela Nagar,Casual Dining,11am :11pm,Very Good,4.3,304
Aladdin Grills & Barbeque,500,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,10am :11pm,Very Good,4.1,153
Zaika Palace,800,North Indian|Chinese,Bhubaneswar,Gajapati Nagar,Casual Dining,12noon :4pm|7pm :11pm,Very Good,4,85
The Burger Zone,150,Fast Food,Bhubaneswar,Patia,none,24,Good,3.9,173
Snark Bite,200,North Indian|Fast Food,Bhubaneswar,Jayadev Vihar,Café,8am :11pm,Good,3.5,37
Kababs N Curries,600,Mughlai,Bhubaneswar,Patia,Quick Bites,8am :11pm,Good,3.5,655
Afiya Delight,400,Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,1130am :11pm,Good,3.7,138
Amlan Hotel & Restaurant,350,South Indian|Chinese|North Indian,Bhubaneswar,Kalinga Nagar,Quick Bites,11am :11pm,Good,3.9,262
Cove Restaurant,350,North Indian,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :11pm,Good,3.7,290
Chancellor Restaurant,250,North Indian|Chinese,Bhubaneswar,Ashok Nagar,Casual Dining,11am :4pm|7pm :11pm,Good,3.8,229
Keventers,400,Beverages|Desserts|Ice Cream,Bhubaneswar,Patia,Beverage Shop,11am :11pm,Very Good,4.2,202
Upre Kitchen & Cafe,600,North Indian|Chinese|Continental|Italian,Bhubaneswar,Chandrasekharpur,Casual Dining,11am :10pm,Very Good,4.2,486
Subharambh,250,North Indian|Chinese,Bhubaneswar,Khandagiri,Quick Bites,11am :4pm|7pm :11pm,Good,3.6,259
Wrap Up,600,Fast Food,Bhubaneswar,BMC Bhawani Mall-- Sahid Nagar,Casual Dining,10am :11pm,Good,3.8,327
Mama's Town Pizza,400,Pizza|Italian,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :11pm,Very Good,4,201
Creme Berry,300,Desserts|Ice Cream|Beverages,Bhubaneswar,Patia,Dessert Parlor,11am :11pm,Excellent,4.5,175
Muttoncarte,500,North Indian|Biryani,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :11pm,Good,3.5,299
Golden Bird - Hotel Pushpak,750,North Indian|South Indian|Chinese|Oriya,Bhubaneswar,Hotel Pushpak-- Lakshmi Sagar,Casual Dining,7am :11am|1130am :330pm|7pm :1130pm...,Very Good,4.1,170
The China Hut,600,Thai|Chinese,Bhubaneswar,Sahid Nagar,Casual Dining,1230pm :11pm,Very Good,4,165
Keyars Food Restaurant,500,North Indian|South Indian|Chinese,Bhubaneswar,Bapuji Nagar,Quick Bites,11am :11pm,Good,3.8,311
The Mughlai,450,Biryani|Mughlai|North Indian,Bhubaneswar,Patia,Casual Dining,11am :11pm,Average,3.4,205
Mirch Masala - Hotel Marrion,1200,North Indian,Bhubaneswar,New Marrion Hotel-- Kharabela Nagar,Casual Dining,12noon :11pm,Very Good,4,164
Hola Cafe,300,North Indian|Biryani|Chinese|Salad,Bhubaneswar,Patia,Quick Bites,7am :11pm,Good,3.9,188
Mezbaan,400,North Indian|Mughlai,Bhubaneswar,Patia,Quick Bites,11am :11pm,Very Good,4,81
Chandini Food Magic,250,Fast Food,Bhubaneswar,Patia,Quick Bites,11am :1030pm,Average,3.1,587
Club Dine Restaurant,600,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,1030am :11pm,Good,3.9,166
TCD Restaurant & Banquet,500,Fast Food|North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,11am :1030pm,Very Good,4.1,877
Breathe By Biswajit,800,North Indian|Chinese|Seafood|Desserts|Beverages,Bhubaneswar,Unit 4,Casual Dining,12noon :1030pm,None,NEW,NEW
RCN Pot Belly,300,North Indian|Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,1030am :10am,Average,3.3,64
Coffeekery,400,Bakery|Cafe,Bhubaneswar,Sahid Nagar,Bakery,9am :11pm,Very Good,4,102
BOCCA Cafe,450,Cafe,Bhubaneswar,Kharabela Nagar,Café,11am :930pm,Excellent,4.5,734
Chill Out,800,North Indian,Bhubaneswar,Chandrasekharpur,Casual Dining,1130am :11pm,Good,3.7,159
JUGAAD JN.,300,North Indian|Rajasthani,Bhubaneswar,Patia,Casual Dining,10am :10pm,Very Good,4.3,1112
KM North Restaurant,700,North Indian,Bhubaneswar,Patia,Casual Dining,10am :11pm,Average,3.4,174
Biriyani King,200,Biryani,Bhubaneswar,Patia,Quick Bites,1230pm :1030pm,Good,3.9,563
Let's Go Bananas,400,Cafe|Continental,Bhubaneswar,BJB Nagar,Café,11am :11pm,Good,3.5,194
Curry Leaf The Kitchen,800,Andhra|North Indian|Biryani|Chinese,Bhubaneswar,Patia,Casual Dining,12noon :330pm|630pm :10pm,Very Good,4.2,703
Biriyani Box,350,Biryani|Hyderabadi|Rolls|Kebab,Bhubaneswar,Patia,Quick Bites,12noon :1030pm,Good,3.9,838
The Sea Blings,300,Chinese|Fast Food,Bhubaneswar,Khandagiri,Casual Dining,11am :11pm,Average,3.4,137
Aangan Restaurant,500,Chinese|North Indian|Mughlai,Bhubaneswar,Sahid Nagar,Casual Dining,11am :11pm,Good,3.5,257
Karims,500,North Indian|Mughlai,Bhubaneswar,Chandrasekharpur,Casual Dining,11am :330pm|630pm :11pm,Average,2.9,216
Keshari Garnish,500,North Indian|Mughlai|Chinese,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :1030pm,Good,3.7,445
Food2U,450,North Indian|Chinese|Rolls,Bhubaneswar,Jagmohan Nagar,Quick Bites,11am :11pm,Average,3.1,110
Marwari Rasoi,300,North Indian|Rajasthani,Bhubaneswar,Patia,Quick Bites,12noon :10pm,Very Good,4.2,1033
Country Kitchen,350,North Indian|Rolls,Bhubaneswar,Jagmohan Nagar,Casual Dining,12noon :10pm,Very Good,4,516
Taste Of China,500,Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,12noon :10pm,Very Good,4.2,674
Rajdhani Fast Food,300,North Indian|Biryani|Rolls|Chinese|Seafood,Bhubaneswar,Kharabela Nagar,Quick Bites,11am :11pm,Average,3.4,86
Froot-E-Lite,200,Healthy Food|Tea|Juices|Sandwich|Salad,Bhubaneswar,Kharabela Nagar,none,830am :11pm,Average,3.4,118
Asian Delicacy,600,Thai,Bhubaneswar,Sahid Nagar,Casual Dining,10am :11pm,Very Good,4.1,96
Dosa Plaza,500,South Indian,Bhubaneswar,Patia,Quick Bites,85am :1045pm|85am :1030pm|8am...,Very Good,4.3,531
Silver Streak,500,Chinese|Momos|Japanese|Malaysian|Thai,Bhubaneswar,BMC Bhawani Mall-- Sahid Nagar,Casual Dining,11am :1030pm,Very Good,4.3,1012
Food Fever,600,Chinese|North Indian,Bhubaneswar,Sahid Nagar,Casual Dining,1130am :330pm|630pm :1030pm,Very Good,4.1,430
Adda Unplugged,500,Continental|Mexican|Beverages|Italian|Chinese|Indian,Bhubaneswar,Patia,Café,1130am :10pm,Very Good,4.3,1176
Yummyies,500,North Indian|Chinese|Continental|Mexican,Bhubaneswar,Kharabela Nagar,Casual Dining,11am :1030pm,Good,3.8,622
Michael's Kitchen,800,North Indian|European|Asian,Bhubaneswar,Gajapati Nagar,Casual Dining,11am :1030pm,Very Good,4.2,488
Silver Spoon,500,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,11am :11pm,Good,3.5,156
Green Chillyz,300,Fast Food|Biryani|Rolls,Bhubaneswar,Sahid Nagar,Quick Bites,12noon :10pm...,Good,3.7,741
Shri Sai Restaurant,300,South Indian|North Indian,Bhubaneswar,Kharabela Nagar,Quick Bites,8am :12noon|1230pm :330pm|4pm :10pm...,Good,3.8,454
Paradise Food Box,300,North Indian|Chinese|Rolls|Fast Food,Bhubaneswar,Khandagiri,Quick Bites,530pm :10pm,Very Good,4.1,274
Idli Bhavan,300,South Indian,Bhubaneswar,Patia,Casual Dining,730am :1030pm,Very Good,4,504
The Fork,600,Chinese|Thai|Continental,Bhubaneswar,Jagmohan Nagar,Casual Dining,12noon :10pm,Good,3.8,164
Recess,500,North Indian|Chinese|Italian|Continental|Cafe|Fast Food,Bhubaneswar,Patia,Café,12noon :1030pm,Very Good,4,552
99 North Restaurant,500,North Indian|Chinese,Bhubaneswar,Patia,Casual Dining,12noon :1030pm,Very Good,4,585
The Chocolate House,500,Cafe,Bhubaneswar,Sahid Nagar,Café,8am :10pm,Very Good,4.2,445
Odisha Hotel,600,Oriya,Bhubaneswar,Chandrasekharpur,Casual Dining,1215pm :415pm|730pm :1030pm,Very Good,4.2,322
Hot Chilli Fast Food,350,Rolls|North Indian|Biryani|Chinese,Bhubaneswar,Patia,Quick Bites,11am :1030pm,Good,3.5,172
Go South,300,South Indian,Bhubaneswar,Patia,Casual Dining,8am :1030pm,Very Good,4.1,481
Bake Shake,300,American|Bakery|Burger|Pizza,Bhubaneswar,Patia,Bakery,10am :1030pm,Very Good,4.2,404
Food Factory,500,North Indian|Chinese,Bhubaneswar,Kharabela Nagar,Quick Bites,1pm :10pm,Good,3.9,191
KBR Roll & Rolls,150,Fast Food|Mughlai,Bhubaneswar,Kharabela Nagar,Quick Bites,4pm :11pm,Very Good,4.2,161
Wok On,300,Asian|Chinese,Bhubaneswar,Patia,Quick Bites,12noon :1015pm,Very Good,4.3,556
Eat Street,400,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,1230pm :1030pm,Good,3.7,693
Hookie Dookie,800,North Indian|Cafe|Chinese|Continental,Bhubaneswar,Patia,Casual Dining,1130am :1030pm|1130am :11pm,Very Good,4.1,1051
Fusion Cafe,400,Fast Food,Bhubaneswar,Chandrasekharpur,Quick Bites,9am :3pm|6pm :1030pm,Very Good,4,251
Fiery Pizza,300,Pizza,Bhubaneswar,Kharabela Nagar,Quick Bites,4pm :10pm,Very Good,4.2,178
Tandooriwala,700,Mughlai,Bhubaneswar,Patia,Quick Bites,1230pm :330pm|7pm :1030pm,Very Good,4.1,429
Sai Food Villa,200,Fast Food|North Indian,Bhubaneswar,Kharabela Nagar,Quick Bites,12noon :10pm,Average,3.2,403
Go Cool,500,Fast Food,Bhubaneswar,Patia,Quick Bites,9am :10pm,Very Good,4.4,320
Brother's Dhaba,700,Chinese|North Indian|Seafood|South Indian,Bhubaneswar,Lakshmi Sagar,Casual Dining,8am :1130pm,Average,2.5,150
Stark Bistro,600,Cafe,Bhubaneswar,Patia,Café,11am :10pm,Very Good,4,216
Qdoba,250,Mexican|Fast Food,Bhubaneswar,Satya Nagar,Food Truck,530pm :1030pm,Very Good,4.3,367
Keyar's Food Multi Cuisine,600,North Indian|Chinese,Bhubaneswar,Sahid Nagar,Casual Dining,11am :1030pm,Good,3.8,419
Charcoal,800,Chinese|Continental|North Indian|Italian,Bhubaneswar,Patia,Casual Dining,1145am :345pm|630pm :1030pm,Very Good,4.2,533
Dalma,500,Oriya,Bhubaneswar,Unit 4,Casual Dining,1130am :330pm|7pm :1030pm,Good,3.7,367
Hunger Station,400,Chinese|Continental|North Indian|Mexican,Bhubaneswar,Patia,Casual Dining,1230pm :1030pm,Good,3.9,304
Sardar Ji Restaurant,300,North Indian,Bhubaneswar,Patia,Quick Bites,10am :10pm,Good,3.6,417
Khopcha,450,Mexican|Chinese|Continental,Bhubaneswar,Patia,Casual Dining,12noon :10pm,Good,3.9,297
Malva Restaurant,1000,North Indian|Chinese|Continental|Thai,Bhubaneswar,Patia,Casual Dining,11am :330pm|7pm :1030pm,Very Good,4.2,498
The Kanopy - Exotic Rooftop Restaurant,900,Chinese|Cafe|Continental|Modern Indian,Bhubaneswar,Patia,Casual Dining,1130am :1030pm,Good,3.7,498
Gupshup,250,Cafe,Bhubaneswar,Kharabela Nagar,Quick Bites,9am :930pm,Good,3.6,331
WOW Biryani,250,Biryani,Bhubaneswar,BJB Nagar,Quick Bites,11am :11pm,Good,3.5,91
Genuine Broaster Chicken,500,Continental|American,Bhubaneswar,Patia,Quick Bites,11am :1030pm,Very Good,4.3,455
Grand Kalinga,500,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,11am :3pm|6pm :1030pm,Good,3.8,436
BrewBakes 7 Sky,300,Desserts|Cafe|Bakery,Bhubaneswar,Jagmohan Nagar,Bakery,10am :1030pm,Good,3.9,360
Cream Stone,400,Desserts|Ice Cream,Bhubaneswar,Jayadev Vihar,Dessert Parlor,10am :10pm,Excellent,4.6,273
Baba's Exotic Biryani Lounge,400,Biryani,Bhubaneswar,Nayapalli,Casual Dining,12noon :1030pm,Good,3.8,267
Spice Club,600,Biryani|Kebab|North Indian,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :1030pm,Good,3.9,189
Echoes,1900,Finger Food|Chinese|Fast Food|North Indian,Bhubaneswar,Patia,Bar,12noon :1030pm,Very Good,4,212
Capital Biryani Centre,500,North Indian|Biryani,Bhubaneswar,Chandrasekharpur,Quick Bites,1130am :330pm|630pm :1030pm...,Good,3.8,365
Priya,300,South Indian|North Indian,Bhubaneswar,Jayadev Vihar,Casual Dining,7am :11am|12noon :3pm|4pm :1030pm,Very Good,4,337
All Swag,600,Cafe,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :1030pm,Good,3.8,344
Mughlai Roast,300,Mughlai|Biryani,Bhubaneswar,Chandrasekharpur,Quick Bites,1230pm :4pm|630pm :10pm,Good,3.8,507
Dakhin 9,500,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,12noon :330pm|7pm :1030pm,Good,3.8,426
Dolphin Restaurant,400,Fast Food,Bhubaneswar,Patia,Quick Bites,10am :330pm|7pm :1030pm,Good,3.9,268
Lal Qila,600,Mughlai|Chinese|North Indian,Bhubaneswar,Patia,Casual Dining,12noon :330pm|730pm :1030pm,Very Good,4,547
House of Biryani,300,Biryani|Chinese|Mughlai,Bhubaneswar,Patia,Quick Bites,11am :1030pm,Average,2.7,422
Cafe Italiano,400,Fast Food|Italian,Bhubaneswar,Chandrasekharpur,Quick Bites,12noon :1030pm,Very Good,4.2,330
Momo Cafe,200,Tibetan|Momos,Bhubaneswar,Kharabela Nagar,Quick Bites,3pm :9pm,Very Good,4.3,333
Truptee Restaurant,400,North Indian|South Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Casual Dining,7am :1030pm,Very Good,4,351
9th Street,800,North Indian|Chinese|Continental|Beverages,Bhubaneswar,Unit 4,Casual Dining,1030am :1030pm,Good,3.9,392
Carbon,400,North Indian|Mughlai|Chinese,Bhubaneswar,Patia,Casual Dining,12noon :1030pm,Good,3.8,573
Barbecue Odisha,1100,North Indian,Bhubaneswar,Chandrasekharpur,Casual Dining,11am :11pm|830am :...,Average,3.1,136
Shohala Ana Odia,600,Chinese|Bengali|Oriya,Bhubaneswar,Patia,Casual Dining,1230pm :330pm|730pm :1030pm,Good,3.9,275
Little Chef,500,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,11am :1030pm,Average,3.2,246
Spice & Chilly's,300,Chinese|North Indian,Bhubaneswar,Jagmohan Nagar,Quick Bites,1130am :1030pm,Good,3.9,216
Chhapan Bhog,150,Mithai|North Indian|Chinese,Bhubaneswar,Jayadev Vihar,Sweet Shop,7am :11am|12noon :10pm,Good,3.8,287
Waffle House,350,Desserts|Beverages|Cafe,Bhubaneswar,Jagmohan Nagar,Dessert Parlor,10am :1030pm,Very Good,4.2,166
Aarth Cafe & Restro,500,Continental|North Indian|Chinese,Bhubaneswar,Patia,Casual Dining,11am :1030pm,Good,3.9,267
Honey Bliss,600,Continental|Chinese|Bakery|Cafe|Momos,Bhubaneswar,Patia,Bakery,830am :10pm,Average,3.4,151
Cafe Frespresso,500,Cafe,Bhubaneswar,Patia,Café,9am :1030pm,Good,3.9,283
The Hunger's Point,200,North Indian,Bhubaneswar,Chandrasekharpur,Quick Bites,1130am :4pm|630pm :11pm,Good,3.5,98
Milky Den Veg Restaurant,300,North Indian,Bhubaneswar,Kharabela Nagar,Casual Dining,1130am :4pm|630pm :10pm|1130am...,Very Good,4,304
XO CAFE - Prangan by Mango Hotels,700,North Indian|Chinese|Continental|South Indian,Bhubaneswar,Prangan by Mango Hotel-- Lakshmi Sagar,Casual Dining,7am :11pm,Good,3.9,127
Garam Masala,500,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,1115am :4pm|645pm :1030pm,Good,3.6,387
Cha cTea,500,Cafe|Tea,Bhubaneswar,Sahid Nagar,Café,8am :10pm,Good,3.8,214
Crazzy Eggs,600,Fast Food,Bhubaneswar,Gajapati Nagar,Quick Bites,830am :1030pm,Good,3.8,117
Aangan Highway,900,North Indian|Continental|Chinese,Bhubaneswar,Patia,Casual Dining,12noon :11pm,Good,3.9,58
Foresta AC Family Restaurant,300,Chinese|North Indian|Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Good,3.6,95
Hotel Shirose,700,North Indian|South Indian|Chinese,Bhubaneswar,BJB Nagar,Casual Dining,7am :1030pm,Good,3.7,261
Hotel Charlie,250,North Indian|Chinese,Bhubaneswar,Kharabela Nagar,Quick Bites,11am :4pm|7pm :11pm,Good,3.7,121
Manomay,200,Mithai|Chinese|Street Food|North Indian,Bhubaneswar,Lakshmi Sagar,Sweet Shop,730am :930pm,Good,3.8,105
Tangerine 99,1100,North Indian|Chinese,Bhubaneswar,Satya Nagar,Casual Dining,12noon :1030pm,Good,3.8,348
The Veg World,300,Fast Food,Bhubaneswar,Khandagiri,Quick Bites,1130am :10pm,Good,3.6,138
Monginis,300,Fast Food|Desserts,Bhubaneswar,Sahid Nagar,Quick Bites,8am :10pm,Good,3.8,231
Burrp Out,400,North Indian|South Indian|Chinese,Bhubaneswar,Chandrasekharpur,Quick Bites,8am :11pm,Good,3.6,149
Brewbakes,200,Mexican|Fast Food|Beverages|Bakery,Bhubaneswar,Jatni,Quick Bites,10am :10pm,Good,3.5,49
Mughal Mings,500,North Indian|Chinese|Mughlai,Bhubaneswar,Surya Nagar,Casual Dining,11am :1030pm,Good,3.7,159
Sai Baba Pawbajhi,100,Street Food,Bhubaneswar,Sahid Nagar,Quick Bites,11am :10pm,Very Good,4,152
Serrano,400,Chinese|North Indian,Bhubaneswar,Jayadev Vihar,Casual Dining,12noon :330pm|630pm :10pm,Good,3.8,178
99 North Restaurant,500,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,11am :11pm,Good,3.7,107
Dawat,400,North Indian|Chinese,Bhubaneswar,Sahid Nagar,Casual Dining,11am :3pm|7pm :10pm,Average,3.4,325
Maharaja Vadapav & Dabeli,200,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,9am :10pm,Good,3.9,196
The Chef Restaurant,600,North Indian|Chinese,Bhubaneswar,Nayapalli,Casual Dining,1130am :1030pm,Good,3.9,201
Go Cool,500,Bakery|Fast Food,Bhubaneswar,Sahid Nagar,Bakery,9am :10pm,Very Good,4,210
Paradise Kitchen Hyderabadi Biriyani,500,Biryani,Bhubaneswar,Patia,Quick Bites,10am :10pm,Good,3.6,221
Chopstix,550,Seafood|North Indian|Chinese|Momos,Bhubaneswar,Kalinga Nagar,Casual Dining,10am :1030pm,Good,3.7,176
The Veg World,250,North Indian|Chinese|Continental,Bhubaneswar,Patia,Quick Bites,11am :11pm,Average,3.3,53
Suvy's Cafe,200,Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,11am :930pm,Good,3.8,286
Jaalazza- The Urban Dhaba,600,Indian|North Indian|Chinese,Bhubaneswar,Patia,Casual Dining,12noon :330pm|730pm :1030pm,Good,3.7,204
Scholars,300,North Indian|Chinese,Bhubaneswar,Jagmohan Nagar,Quick Bites,1120am :1030pm,Good,3.7,134
Chilly & Chilly,300,North Indian,Bhubaneswar,Sahid Nagar,Quick Bites,10am :10pm,Poor,2.4,229
Rainbow Cafe,500,North Indian|Chinese|Mughlai,Bhubaneswar,Nayapalli,Casual Dining,11am :1030pm,Good,3.8,204
All Dough Bakers,200,Fast Food|Bakery,Bhubaneswar,Jatni,Quick Bites,10am :10pm,Good,3.6,35
Food Express,400,Fast Food|Biryani,Bhubaneswar,Kharabela Nagar,Quick Bites,1230pm :9pm,Good,3.9,289
Bombay Kulfi,200,Ice Cream|Desserts,Bhubaneswar,Patia,Dessert Parlor,10am :10pm,Very Good,4,109
Tandoor Matka,120,Fast Food|Beverages|Biryani|Chinese,Bhubaneswar,Kharabela Nagar,Beverage Shop,8am :3pm|5pm :1030pm,Good,3.8,62
South Express,500,South Indian|North Indian,Bhubaneswar,Lakshmi Sagar,Casual Dining,8am :1030pm|8am :10pm,Good,3.9,144
The Hub,700,North Indian|Chinese|Continental,Bhubaneswar,Patia,Casual Dining,1030am :1030pm,Average,3.4,227
Tikkas 'N' Tacos,500,North Indian|Continental|Italian|Mexican,Bhubaneswar,Patia,Quick Bites,11am :1029pm|11am :1145pm(Tue)|11am...,Good,3.6,151
The Second Wife Kitchen,400,North Indian|Chinese,Bhubaneswar,Jatni,Quick Bites,11am :11pm|7am :10pm,Good,3.5,42
O' Kareem Restaurant,600,North Indian|Biryani,Bhubaneswar,Kharabela Nagar,Casual Dining,12noon :330pm|7pm :1030pm,Good,3.8,198
Cuisinic Salad Bar,750,Healthy Food|Salad|Chinese|North Indian,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Good,3.5,139
Tawaa Tandoor,650,Indian|Mughlai|Chinese,Bhubaneswar,Sahid Nagar,Casual Dining,11am :11pm,Good,3.9,100
Shree Vineeth's,200,South Indian|Mithai,Bhubaneswar,Kharabela Nagar,Quick Bites,7am :10pm,Good,3.9,181
Country Kitchen,450,South Indian|North Indian|Mughlai,Bhubaneswar,Chandrasekharpur,Quick Bites,12noon :330pm|630pm :1030pm,Good,3.7,167
MDC Restaurant,400,North Indian|Chinese,Bhubaneswar,Patia,Casual Dining,1130am :330pm|630pm :1030pm,Good,3.9,242
Mio Amore,200,Fast Food|Bakery|Desserts,Bhubaneswar,Sahid Nagar,Bakery,830am :930pm,Good,3.9,185
Wheelies,200,Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,12noon :10pm,Very Good,4.2,173
Shann's Shack,850,North Indian|Chinese|Continental,Bhubaneswar,Unit 4,Casual Dining,8am :1030pm,Good,3.7,74
Dalchini,500,North Indian|South Indian|Biryani,Bhubaneswar,Patia,Casual Dining,930am :1030pm,Good,3.6,125
Urban Flavours,300,North Indian|Chinese,Bhubaneswar,Kharabela Nagar,Quick Bites,5pm :10pm,Good,3.9,153
Wild Berry,800,North Indian|Chinese|Fast Food,Bhubaneswar,Patia,Casual Dining,10am :3pm|530pm :10pm,Good,3.7,144
Now Biriyani,300,Biryani,Bhubaneswar,Lakshmi Sagar,Quick Bites,11am :10pm,Average,3,37
Venus Restaurant,500,North Indian|South Indian|Chinese,Bhubaneswar,Patrapada,Casual Dining,7am :10pm,Good,3.7,128
Hotel Venus,600,North Indian|Chinese|South Indian,Bhubaneswar,Surya Nagar,Casual Dining,1130am :1030pm,Good,3.8,136
Ten Minutes - Pal Heights,400,Bakery|Fast Food,Bhubaneswar,Pal Heights-- Jayadev Vihar,Bakery,11am :930pm,Very Good,4,120
Shanghai Express - Hotel Marrion,1200,Chinese,Bhubaneswar,New Marrion Hotel-- Kharabela Nagar,Fine Dining,12noon :11pm,Good,3.7,122
Swad Restaurant,500,North Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Quick Bites,11am :1030pm,Average,2.9,100
Venus Inn Restaurant,700,North Indian|South Indian|Chinese,Bhubaneswar,Bapuji Nagar,Casual Dining,10am :3pm|7pm :1030pm,Good,3.7,112
Bismillah Biryani Zone,200,North Indian|Chinese,Bhubaneswar,Jatni,Quick Bites,12noon :9pm,Average,2.9,41
Gupta's Sweets & Chat's,300,North Indian|South Indian|Street Food|Mithai,Bhubaneswar,Lakshmi Sagar,Quick Bites,730am :930pm,Good,3.8,109
The Tandoori Night,400,Fast Food|Mughlai,Bhubaneswar,Chandrasekharpur,Quick Bites,4pm :10pm,Good,3.5,177
Desi Dhaba,400,Chinese|North Indian|Oriya,Bhubaneswar,Patia,Quick Bites,11am :330pm|7pm :1030pm,Average,3.3,203
The Spice Valley,400,Chinese|North Indian|Mughlai,Bhubaneswar,Jayadev Vihar,Casual Dining,12noon :1030pm,Good,3.7,137
Ssaanchee's,600,Oriya|Chinese|North Indian,Bhubaneswar,Chandrasekharpur,Casual Dining,1130am :330pm|630pm :1030pm,Good,3.7,188
